"AREA","PERIMETER","MAJOR_AXIS","MINOR_AXIS","ECCENTRICITY","EQDIASQ","SOLIDITY","CONVEX_AREA","ASPECT_RATIO","ROUNDNESS","CLASS"
5817,285.016,112.6078,66.06,0.8098,86.0606,0.9826,5920,1.7046,0.8999,4
6876,301.88,111.919,78.6537,0.7114,93.5671,0.9852,6979,1.4229,0.9481,4
6308,291.144,108.1688,74.6802,0.7234,89.6192,0.9833,6415,1.4484,0.9352,4
6678,301.167,114.2049,75.1046,0.7533,92.2101,0.9867,6768,1.5206,0.9252,4
7204,313.994,119.9729,77.0326,0.7666,95.7727,0.9864,7303,1.5574,0.9182,4
6118,292.384,108.7719,72.7929,0.7431,88.2592,0.9748,6276,1.4943,0.8993,4
5545,284.744,117.0621,60.5745,0.8557,84.0245,0.9853,5628,1.9325,0.8594,4
6551,296.404,113.3914,73.9152,0.7583,91.329,0.9879,6631,1.5341,0.937,4
6689,310.578,118.1922,73.5131,0.783,92.286,0.9714,6886,1.6078,0.8714,4
6426,294.023,110.6934,74.3711,0.7407,90.4535,0.9854,6521,1.4884,0.9341,4
6418,300.827,111.7507,74.3506,0.7466,90.3972,0.9715,6606,1.503,0.8912,4
6418,296.115,113.3624,72.3892,0.7696,90.3972,0.9871,6502,1.566,0.9198,4
7074,309.446,118.7739,76.2964,0.7664,94.9047,0.9874,7164,1.5567,0.9283,4
5022,267.922,103.5975,62.5044,0.7975,79.9638,0.9714,5170,1.6574,0.8792,4
6958,314.366,120.6829,74.4363,0.7871,94.1233,0.9738,7145,1.6213,0.8848,4
7446,321.438,123.9234,77.0495,0.7832,97.3681,0.9836,7570,1.6084,0.9056,4
6868,309.115,116.5505,75.8587,0.7592,93.5126,0.9816,6997,1.5364,0.9032,4
7295,316.177,121.3405,77.1845,0.7716,96.3757,0.9875,7387,1.5721,0.917,4
5837,282.511,108.9495,68.6127,0.7768,86.2085,0.9855,5923,1.5879,0.919,4
5833,283.504,105.8579,70.9413,0.7422,86.1789,0.9751,5982,1.4922,0.912,4
6291,293.459,111.9373,72.205,0.7641,89.4983,0.9862,6379,1.5503,0.918,4
6240,291.119,109.4607,72.9774,0.7453,89.1348,0.9831,6347,1.4999,0.9252,4
6514,296.635,111.1255,74.9074,0.7387,91.0708,0.9868,6601,1.4835,0.9303,4
5670,289.64,118.0727,61.465,0.8538,84.9663,0.9823,5772,1.921,0.8493,4
6267,299.497,116.4528,69.2953,0.8037,89.3274,0.9774,6412,1.6805,0.878,4
6522,299.589,116.2405,71.7947,0.7865,91.1267,0.9868,6609,1.6191,0.9131,4
5904,292.007,116.3909,65.0989,0.829,86.7018,0.9838,6001,1.7879,0.8701,4
6189,302.672,117.6448,68.0771,0.8156,88.7698,0.9704,6378,1.7281,0.849,4
6741,304.136,114.6734,75.5824,0.752,92.644,0.9827,6860,1.5172,0.9158,4
6720,305.32,115.289,75.1753,0.7582,92.4996,0.9793,6862,1.5336,0.9059,4
6577,295.469,111.4734,75.3869,0.7366,91.5101,0.9893,6648,1.4787,0.9467,4
6562,297.182,112.4639,74.7421,0.7472,91.4057,0.9859,6656,1.5047,0.9337,4
7412,323.573,127.5757,74.751,0.8104,97.1455,0.987,7510,1.7067,0.8896,4
6613,308.445,117.8523,72.8307,0.7862,91.7602,0.9719,6804,1.6182,0.8735,4
6694,306.535,118.3871,72.6193,0.7898,92.3204,0.9828,6811,1.6302,0.8952,4
6878,304.517,117.1306,75.1122,0.7673,93.5807,0.9878,6963,1.5594,0.9321,4
6433,299.763,116.0815,70.7828,0.7926,90.5028,0.9842,6536,1.64,0.8996,4
7795,331.395,128.2327,78.1634,0.7928,99.6238,0.9868,7899,1.6406,0.8919,4
6639,300.391,112.6521,75.5552,0.7417,91.9404,0.9822,6759,1.491,0.9246,4
7099,312.894,120.1466,75.6395,0.777,95.0722,0.986,7200,1.5884,0.9112,4
6816,305.973,114.9189,76.4887,0.7463,93.1579,0.9854,6917,1.5024,0.9149,4
6645,299.986,114.7002,74.3193,0.7617,91.9819,0.9868,6734,1.5433,0.9279,4
6322,299.365,115.7407,70.2071,0.795,89.7186,0.9817,6440,1.6486,0.8865,4
5793,290.905,113.6287,65.748,0.8156,85.8829,0.9746,5944,1.7282,0.8602,4
6437,297.322,114.8261,71.726,0.7809,90.5309,0.9836,6544,1.6009,0.915,4
6687,303.385,116.3406,73.472,0.7754,92.2722,0.9845,6792,1.5835,0.913,4
6406,297.166,115.4495,70.9408,0.7889,90.3126,0.9871,6490,1.6274,0.9116,4
6454,298.183,111.7406,74.3669,0.7464,90.6504,0.9817,6574,1.5026,0.9122,4
5481,276.621,107.0224,65.9083,0.7879,83.5382,0.9844,5568,1.6238,0.9001,4
7308,317.561,123.3681,76.1287,0.7869,96.4616,0.9872,7403,1.6205,0.9107,4
6436,296.116,113.703,72.5521,0.77,90.5239,0.9885,6511,1.5672,0.9224,4
6224,290.334,113.3311,70.263,0.7846,89.0205,0.9889,6294,1.613,0.9279,4
6286,300.117,116.8903,69.1068,0.8065,89.4628,0.983,6395,1.6914,0.877,4
7391,323.166,128.6272,73.7117,0.8195,97.0078,0.9868,7490,1.745,0.8893,4
6308,294.047,112.2845,72.0086,0.7673,89.6192,0.9845,6407,1.5593,0.9168,4
5347,277.987,106.1557,65.3247,0.7882,82.5107,0.9702,5511,1.625,0.8695,4
6927,311.549,124.0122,71.5519,0.8168,93.9134,0.9907,6992,1.7332,0.8968,4
6260,299.24,115.5335,69.7759,0.797,89.2775,0.9754,6418,1.6558,0.8785,4
6624,308.563,118.2868,72.5676,0.7897,91.8365,0.9757,6789,1.63,0.8743,4
7093,320.9,127.5261,71.3639,0.8288,95.032,0.9847,7203,1.787,0.8656,4
6183,292.592,112.2779,70.5168,0.7782,88.7268,0.9846,6280,1.5922,0.9076,4
6061,299.789,122.8893,63.105,0.8581,87.8471,0.9858,6148,1.9474,0.8475,4
6308,303.781,122.679,65.686,0.8446,89.6192,0.9858,6399,1.8677,0.859,4
7442,320.364,125.1341,76.0601,0.7941,97.3419,0.9879,7533,1.6452,0.9112,4
6376,301.697,117.373,70.002,0.8027,90.1009,0.979,6513,1.6767,0.8803,4
6853,306.75,114.4406,77.2644,0.7377,93.4104,0.986,6950,1.4812,0.9152,4
6879,315.055,120.7028,73.6333,0.7924,93.5875,0.9676,7109,1.6392,0.8709,4
6299,293.096,109.9812,73.7825,0.7416,89.5552,0.9828,6409,1.4906,0.9214,4
6650,297.208,112.6023,75.5151,0.7418,92.0165,0.9888,6725,1.4911,0.946,4
5930,286.298,111.6226,68.1358,0.7921,86.8925,0.9865,6011,1.6382,0.9091,4
7697,327.732,128.3376,76.702,0.8018,98.9956,0.9869,7799,1.6732,0.9005,4
6350,298.281,117.0008,69.5899,0.8039,89.917,0.9846,6449,1.6813,0.8969,4
6879,308.662,114.8543,77.3255,0.7394,93.5875,0.9763,7046,1.4853,0.9073,4
7579,324.805,125.335,77.3772,0.7867,98.2338,0.9867,7681,1.6198,0.9028,4
6216,296.412,112.6521,71.2388,0.7747,88.9632,0.9729,6389,1.5813,0.8891,4
7213,318.063,125.0361,73.8351,0.807,95.8325,0.9877,7303,1.6934,0.896,4
6961,305.743,116.4394,76.5052,0.7539,94.1436,0.9896,7034,1.522,0.9358,4
6424,300.928,116.5224,70.8675,0.7938,90.4394,0.9817,6544,1.6442,0.8914,4
6270,291.566,108.5332,74.6348,0.726,89.3488,0.9798,6399,1.4542,0.9268,4
5508,274.398,105.1863,67.211,0.7692,83.7437,0.9867,5582,1.565,0.9193,4
6349,294.542,108.3887,75.1918,0.7202,89.9099,0.986,6439,1.4415,0.9196,4
6668,304.659,118.5623,72.1321,0.7936,92.141,0.9857,6765,1.6437,0.9028,4
6578,305.889,115.9226,73.4107,0.7739,91.517,0.9728,6762,1.5791,0.8834,4
6253,296.446,113.666,71.1361,0.78,89.2276,0.9798,6382,1.5979,0.8941,4
7061,312.307,121.5439,74.3174,0.7913,94.8174,0.987,7154,1.6355,0.9097,4
5354,269.486,103.8418,65.9567,0.7724,82.5647,0.9886,5416,1.5744,0.9264,4
5824,285.835,106.9699,70.6056,0.7512,86.1124,0.9721,5991,1.515,0.8958,4
7257,320.983,121.949,76.8817,0.7762,96.1244,0.979,7413,1.5862,0.8851,4
6553,304.599,114.2918,74.1897,0.7607,91.343,0.9711,6748,1.5405,0.8876,4
6546,301.432,115.6819,72.406,0.7799,91.2942,0.9842,6651,1.5977,0.9053,4
6892,307.18,119.0937,74.3371,0.7813,93.6759,0.9857,6992,1.6021,0.9178,4
6730,302.624,112.4714,77.0273,0.7287,92.5684,0.9799,6868,1.4602,0.9235,4
6401,292.724,112.1666,73.007,0.7592,90.2774,0.9884,6476,1.5364,0.9387,4
6489,299.555,113.0934,73.9178,0.7568,90.8958,0.9792,6627,1.53,0.9087,4
5688,283.282,107.1957,68.642,0.7681,85.101,0.9705,5861,1.5617,0.8907,4
6365,298.182,110.4678,74.3135,0.7399,90.0232,0.9704,6559,1.4865,0.8996,4
5825,284.098,109.1987,68.3892,0.7796,86.1198,0.9818,5933,1.5967,0.9069,4
6881,307.584,115.9254,76.1966,0.7536,93.6011,0.9837,6995,1.5214,0.914,4
5936,288.382,109.0757,70.3032,0.7646,86.9365,0.9755,6085,1.5515,0.8969,4
6319,292.906,110.043,73.7008,0.7426,89.6973,0.9858,6410,1.4931,0.9256,4
6451,303.028,118.7695,69.4241,0.8114,90.6293,0.9825,6566,1.7108,0.8828,4
6095,294.347,114.0076,68.9799,0.7962,88.0931,0.9831,6200,1.6528,0.884,4
6772,307.197,118.9829,72.926,0.7902,92.8568,0.9844,6879,1.6316,0.9018,4
6461,293.775,112.145,73.615,0.7544,90.6995,0.9888,6534,1.5234,0.9408,4
5993,289.324,110.2428,70.2467,0.7707,87.3529,0.9818,6104,1.5694,0.8997,4
6090,288.383,111.8992,69.5666,0.7833,88.057,0.987,6170,1.6085,0.9202,4
6794,304.782,114.8297,76.1616,0.7484,93.0075,0.9848,6899,1.5077,0.9191,4
6956,307.055,117.7682,75.4621,0.7677,94.1098,0.986,7055,1.5606,0.9271,4
6822,302.085,114.5295,76.291,0.7458,93.1989,0.9886,6901,1.5012,0.9394,4
7032,314.467,119.6284,75.6574,0.7746,94.6225,0.9765,7201,1.5812,0.8936,4
6809,309.082,118.2163,74.1545,0.7788,93.1101,0.9835,6923,1.5942,0.8957,4
7264,316.768,124.1416,75.1453,0.796,96.1707,0.9898,7339,1.652,0.9097,4
7132,318.931,124.5152,73.6938,0.8061,95.2929,0.9794,7282,1.6896,0.8811,4
6782,311.818,120.616,72.7544,0.7976,92.9253,0.9835,6896,1.6579,0.8765,4
7018,316.749,125.6287,71.5479,0.822,94.5283,0.9846,7128,1.7559,0.879,4
6374,293.576,111.1375,73.5623,0.7496,90.0868,0.9836,6480,1.5108,0.9294,4
5932,278.896,105.1009,72.0802,0.7278,86.9072,0.987,6010,1.4581,0.9584,4
5834,284.735,105.1742,72.0865,0.7282,86.1863,0.972,6002,1.459,0.9043,4
6196,299.314,117.2056,68.0583,0.8141,88.82,0.9762,6347,1.7221,0.8691,4
5579,273.412,102.2318,69.9826,0.729,84.2817,0.9838,5671,1.4608,0.9378,4
6408,303.269,119.3818,68.6937,0.8179,90.3267,0.9834,6516,1.7379,0.8755,4
6514,300.326,111.3048,76.002,0.7306,91.0708,0.9864,6604,1.4645,0.9076,4
6304,293.138,112.2587,71.8655,0.7682,89.5907,0.9864,6391,1.5621,0.9219,4
6728,308.371,116.1503,75.0295,0.7634,92.5546,0.9754,6898,1.5481,0.8891,4
6317,294.057,113.92,71.165,0.7809,89.6831,0.9887,6389,1.6008,0.918,4
5962,289.144,111.6631,68.6592,0.7886,87.1267,0.9835,6062,1.6263,0.8961,4
5959,290.608,113.2075,67.6205,0.802,87.1047,0.9819,6069,1.6742,0.8867,4
5893,286.191,111.6325,67.7295,0.7949,86.621,0.9838,5990,1.6482,0.9041,4
6201,289.937,111.5344,71.1091,0.7704,88.8558,0.9863,6287,1.5685,0.927,4
6200,293.651,115.8297,68.2823,0.8078,88.8487,0.9863,6286,1.6963,0.9035,4
6729,302.905,114.4722,75.2208,0.7538,92.5615,0.9829,6846,1.5218,0.9216,4
7078,312.009,119.3755,76.4387,0.7681,94.9315,0.9883,7162,1.5617,0.9137,4
6894,304.22,113.0637,78.3148,0.7213,93.6895,0.9868,6986,1.4437,0.9361,4
6290,295.04,107.61,75.7496,0.7103,89.4912,0.9758,6446,1.4206,0.908,4
6233,289.309,110.0434,72.518,0.7521,89.0848,0.9883,6307,1.5175,0.9358,4
5975,287.975,110.4547,69.6022,0.7765,87.2216,0.9839,6073,1.5869,0.9054,4
6529,306.336,117.8812,71.971,0.792,91.1756,0.973,6710,1.6379,0.8743,4
6820,310.513,120.9942,72.572,0.8002,93.1853,0.9827,6940,1.6672,0.8889,4
6749,300.044,114.8575,75.0999,0.7566,92.6989,0.9897,6819,1.5294,0.9421,4
6316,296.669,115.8621,69.906,0.7975,89.676,0.9838,6420,1.6574,0.9018,4
6108,291.252,112.3551,69.8831,0.783,88.187,0.9845,6204,1.6078,0.9048,4
6757,304.09,118.4683,73.3018,0.7856,92.7539,0.9886,6835,1.6162,0.9182,4
6910,302.383,110.0329,80.4929,0.6818,93.7981,0.9859,7009,1.367,0.9497,4
6804,309.263,124.7157,69.7799,0.8288,93.0759,0.9894,6877,1.7873,0.894,4
7129,313.035,122.0711,74.8422,0.79,95.2729,0.9877,7218,1.631,0.9142,4
6261,288.845,106.9256,75.0216,0.7125,89.2847,0.9863,6348,1.4253,0.943,4
7059,312.698,123.753,72.9988,0.8075,94.804,0.9892,7136,1.6953,0.9072,4
6196,295.131,110.3164,72.9924,0.7498,88.82,0.9713,6379,1.5113,0.8939,4
6858,307.122,116.5946,75.5647,0.7616,93.4445,0.9859,6956,1.543,0.9137,4
5914,290.07,111.6452,68.2558,0.7913,86.7752,0.9785,6044,1.6357,0.8833,4
6451,300.789,118.2413,69.9275,0.8064,90.6293,0.987,6536,1.6909,0.896,4
6541,303.764,117.9604,71.3671,0.7962,91.2593,0.9848,6642,1.6529,0.8908,4
6371,293.874,111.432,73.5953,0.7509,90.0656,0.9884,6446,1.5141,0.927,4
7586,323.678,122.4021,79.5167,0.7602,98.2792,0.9804,7738,1.5393,0.9099,4
7259,313.705,121.6424,76.2281,0.7793,96.1376,0.9888,7341,1.5958,0.9269,4
6454,300.681,116.5285,70.9962,0.793,90.6504,0.9858,6547,1.6413,0.8971,4
7751,328.246,129.0649,76.8006,0.8037,99.3422,0.9881,7844,1.6805,0.904,4
6049,290.673,110.0338,71.0025,0.7639,87.76,0.9772,6190,1.5497,0.8997,4
6855,307.545,119.045,73.557,0.7863,93.4241,0.9868,6947,1.6184,0.9108,4
7425,320.23,124.8272,76.3786,0.791,97.2307,0.9897,7502,1.6343,0.9099,4
6273,294.52,115.2044,69.6714,0.7964,89.3702,0.9894,6340,1.6535,0.9088,4
5985,292.602,117.6128,65.0875,0.8329,87.2945,0.9842,6081,1.807,0.8785,4
6145,295.966,118.1804,66.7691,0.8251,88.4537,0.9873,6224,1.77,0.8816,4
6607,300.036,111.1104,76.6525,0.7239,91.7186,0.9835,6718,1.4495,0.9223,4
6801,311.579,118.2543,73.9974,0.78,93.0554,0.9794,6944,1.5981,0.8803,4
6722,304.103,112.4887,76.9892,0.7291,92.5133,0.9782,6872,1.4611,0.9134,4
6851,303.913,113.7587,77.3272,0.7334,93.3968,0.9853,6953,1.4711,0.9321,4
6545,301.902,112.9131,74.9043,0.7483,91.2872,0.9788,6687,1.5074,0.9024,4
7236,318.791,124.5464,74.8622,0.7992,95.9852,0.986,7339,1.6637,0.8947,4
7318,321.503,124.7941,75.143,0.7984,96.5275,0.9835,7441,1.6608,0.8897,4
6807,309.04,122.2814,71.3357,0.8122,93.0964,0.9854,6908,1.7142,0.8956,4
6405,292.204,111.4079,73.4802,0.7517,90.3056,0.9875,6486,1.5162,0.9427,4
6148,291.328,115.2418,68.1254,0.8066,88.4753,0.9878,6224,1.6916,0.9103,4
6779,305.643,114.125,76.3564,0.7432,92.9047,0.9772,6937,1.4946,0.9119,4
5638,280.278,108.3126,66.6986,0.7879,84.7262,0.9853,5722,1.6239,0.9019,4
6442,300.646,115.6945,71.3271,0.7873,90.566,0.9855,6537,1.622,0.8956,4
6765,315.783,121.8832,72.0526,0.8066,92.8088,0.9679,6989,1.6916,0.8525,4
6841,310.165,123.7645,70.7784,0.8203,93.3286,0.987,6931,1.7486,0.8936,4
6663,300.085,112.6656,75.8254,0.7396,92.1064,0.9852,6763,1.4859,0.9298,4
7385,325.391,124.4768,76.5242,0.7887,96.9684,0.973,7590,1.6266,0.8765,4
6918,307.346,116.599,76.1113,0.7576,93.8524,0.986,7016,1.532,0.9203,4
5276,277.707,110.1179,61.8817,0.8272,81.961,0.9718,5429,1.7795,0.8597,4
6762,307.437,116.2603,75.0767,0.7635,92.7882,0.9775,6918,1.5486,0.899,4
7264,319.17,122.1678,76.0957,0.7823,96.1707,0.9836,7385,1.6054,0.8961,4
6951,305.236,115.842,76.9715,0.7473,94.076,0.9874,7040,1.505,0.9375,4
6439,292.534,111.3157,73.8357,0.7484,90.545,0.9868,6525,1.5076,0.9455,4
6728,306.816,118.3961,73.2776,0.7855,92.5546,0.9826,6847,1.6157,0.8981,4
6716,301.879,111.6249,77.159,0.7226,92.472,0.9803,6851,1.4467,0.9261,4
6643,307.518,119.2633,71.8911,0.7979,91.9681,0.9772,6798,1.6589,0.8827,4
7440,328.276,128.2435,74.705,0.8128,97.3288,0.9792,7598,1.7167,0.8676,4
6375,298.264,119.8622,67.9152,0.824,90.0938,0.9881,6452,1.7649,0.9005,4
5630,278.549,106.1402,68.4121,0.7646,84.666,0.979,5751,1.5515,0.9118,4
6404,294.031,112.1539,72.9523,0.7595,90.2985,0.9852,6500,1.5374,0.9308,4
6955,306.477,113.7077,78.8021,0.7209,94.103,0.9823,7080,1.443,0.9305,4
6027,287.415,107.7863,72.3026,0.7416,87.6003,0.983,6131,1.4908,0.9168,4
7147,311.3,117.7592,77.7762,0.7509,95.3931,0.9881,7233,1.5141,0.9268,4
7034,322.588,123.3816,74.1005,0.7996,94.636,0.9667,7276,1.6651,0.8494,4
6783,306.964,119.581,72.6925,0.794,92.9321,0.9856,6882,1.645,0.9046,4
7819,330.7,127.9883,78.1251,0.7921,99.7771,0.9859,7931,1.6382,0.8984,4
5806,287.109,110.0541,68.0272,0.7861,85.9792,0.976,5949,1.6178,0.8851,4
5967,284.024,106.7697,71.5376,0.7423,87.1632,0.984,6064,1.4925,0.9295,4
6055,289.037,109.972,70.918,0.7643,87.8036,0.985,6147,1.5507,0.9108,4
5987,284.712,110.3055,69.4003,0.7773,87.3091,0.9881,6059,1.5894,0.9281,4
6160,291.121,110.9107,71.5378,0.7642,88.5616,0.9864,6245,1.5504,0.9134,4
5909,283.916,108.4738,70.027,0.7637,86.7385,0.9821,6017,1.549,0.9212,4
7006,315.35,122.9392,73.3244,0.8027,94.4474,0.9812,7140,1.6766,0.8853,4
6028,285.38,110.2437,69.9705,0.7728,87.6076,0.9885,6098,1.5756,0.9301,4
6064,297.423,114.9264,68.7296,0.8015,87.8688,0.9716,6241,1.6722,0.8614,4
7050,315.585,118.2356,77.2308,0.7572,94.7435,0.9709,7261,1.5309,0.8895,4
6834,311.282,116.8759,75.7149,0.7618,93.2809,0.9705,7042,1.5436,0.8863,4
6243,291.674,109.4712,73.2989,0.7427,89.1562,0.9845,6341,1.4935,0.9222,4
6385,298.306,112.8379,72.7116,0.7647,90.1645,0.984,6489,1.5519,0.9017,4
6569,296.843,113.1861,74.1774,0.7553,91.4544,0.9866,6658,1.5259,0.9368,4
6162,292.343,110.0224,72.4285,0.7528,88.576,0.9781,6300,1.519,0.906,4
6420,300.274,114.2636,72.529,0.7727,90.4113,0.9769,6572,1.5754,0.8948,4
6185,300.059,115.1863,69.9331,0.7946,88.7411,0.9699,6377,1.6471,0.8632,4
6387,299.332,114.5901,71.7818,0.7795,90.1786,0.9816,6507,1.5964,0.8958,4
5458,281.368,112.1294,62.4852,0.8303,83.3627,0.978,5581,1.7945,0.8664,4
7007,313.928,117.3466,77.1864,0.7532,94.4542,0.9735,7198,1.5203,0.8935,4
6159,289.268,109.7316,71.944,0.7551,88.5544,0.9869,6241,1.5252,0.925,4
6306,294.868,115.4139,69.9879,0.7952,89.605,0.9901,6369,1.6491,0.9114,4
6460,299.29,116.025,71.3895,0.7883,90.6925,0.986,6552,1.6252,0.9063,4
6538,302.541,115.6724,72.7772,0.7773,91.2384,0.979,6678,1.5894,0.8976,4
6524,301.922,114.7658,73.3766,0.7689,91.1406,0.9747,6693,1.5641,0.8994,4
6312,290.284,110.6466,72.9463,0.7519,89.6476,0.9879,6389,1.5168,0.9413,4
7408,322.199,124.2725,76.6228,0.7873,97.1193,0.9805,7555,1.6219,0.8967,4
6511,298.414,115.6055,72.1113,0.7816,91.0498,0.9885,6587,1.6032,0.9188,4
6729,301.341,112.0771,77.3727,0.7235,92.5615,0.9848,6833,1.4485,0.9312,4
6998,305.088,114.8981,77.827,0.7357,94.3935,0.9883,7081,1.4763,0.9448,4
6194,293.642,112.6584,70.7897,0.7779,88.8057,0.9882,6268,1.5915,0.9027,4
6324,293.608,110.4798,73.8675,0.7436,89.7327,0.9858,6415,1.4956,0.9219,4
6587,308.909,126.286,66.7685,0.8488,91.5796,0.9861,6680,1.8914,0.8674,4
5993,288.738,108.5821,71.0526,0.7562,87.3529,0.9746,6149,1.5282,0.9033,4
6246,301.988,119.8117,67.1976,0.8279,89.1777,0.9759,6400,1.783,0.8607,4
6193,291.409,109.602,72.8007,0.7475,88.7985,0.9764,6343,1.5055,0.9164,4
6207,291.384,108.5716,73.5584,0.7355,88.8988,0.9801,6333,1.476,0.9187,4
6410,293.642,105.4352,78.4024,0.6686,90.3408,0.9815,6531,1.3448,0.9342,4
6069,291.849,114.3375,68.1016,0.8033,87.905,0.9854,6159,1.6789,0.8954,4
5841,293.195,110.8517,68.1509,0.7887,86.238,0.9729,6004,1.6266,0.8539,4
5730,275.399,102.5213,71.7475,0.7143,85.4146,0.9895,5791,1.4289,0.9494,4
6335,295.328,113.9147,71.1357,0.7811,89.8108,0.9861,6424,1.6014,0.9127,4
6502,300.059,113.6856,74.0466,0.7588,90.9868,0.9849,6602,1.5353,0.9075,4
6664,302.012,117.0875,72.7822,0.7833,92.1133,0.9876,6748,1.6087,0.9181,4
6311,295.444,114.4592,70.56,0.7874,89.6405,0.9839,6414,1.6222,0.9086,4
6802,303.476,118.1211,73.4707,0.783,93.0622,0.9878,6886,1.6077,0.9281,4
6693,300.756,115.7914,74.0005,0.7691,92.3136,0.9896,6763,1.5647,0.9298,4
6785,301.442,115.0426,75.4261,0.7551,92.9458,0.9875,6871,1.5252,0.9383,4
5014,274.059,109.1837,59.6086,0.8378,79.9001,0.9678,5181,1.8317,0.8389,4
6922,310.834,121.1251,73.1718,0.7969,93.8795,0.9862,7019,1.6554,0.9003,4
6577,310.463,121.2132,70.4735,0.8136,91.5101,0.9811,6704,1.72,0.8575,4
6545,297.538,110.83,75.9725,0.7281,91.2872,0.9881,6624,1.4588,0.929,4
6310,299.067,114.279,71.2113,0.7821,89.6334,0.9763,6463,1.6048,0.8865,4
5768,284.288,110.0369,67.1768,0.792,85.6974,0.9823,5872,1.638,0.8968,4
6781,315.094,121.8335,72.0868,0.8062,92.9184,0.9682,7004,1.6901,0.8583,4
6031,287.837,111.5122,69.5629,0.7816,87.6294,0.9864,6114,1.603,0.9148,4
6590,303.209,111.1624,76.7874,0.7231,91.6005,0.9769,6746,1.4477,0.9008,4
6632,301.103,115.2452,73.7146,0.7687,91.8919,0.9865,6723,1.5634,0.9192,4
6480,298.199,111.0514,74.9896,0.7376,90.8328,0.979,6619,1.4809,0.9157,4
6423,292.831,110.0106,74.553,0.7353,90.4324,0.9866,6510,1.4756,0.9413,4
6399,301.672,112.4927,73.4277,0.7576,90.2633,0.9735,6573,1.532,0.8836,4
6339,301.151,113.3111,72.5621,0.7681,89.8391,0.973,6515,1.5616,0.8783,4
6183,292.972,111.4871,71.3997,0.768,88.7268,0.9835,6287,1.5615,0.9052,4
7652,319.338,120.1266,81.4207,0.7353,98.7058,0.9866,7756,1.4754,0.9429,4
6822,305.831,115.6646,75.5071,0.7575,93.1989,0.9863,6917,1.5318,0.9166,4
6782,309.934,118.6919,73.6985,0.7839,92.9253,0.9729,6971,1.6105,0.8872,4
6647,299.017,112.0478,75.881,0.7358,91.9958,0.9861,6741,1.4766,0.9342,4
7349,317.873,125.5341,74.7867,0.8032,96.7318,0.9896,7426,1.6786,0.914,4
6491,298.934,116.2985,71.3537,0.7897,90.9098,0.9859,6584,1.6299,0.9128,4
7209,314.027,121.4531,75.8393,0.7811,95.806,0.9847,7321,1.6015,0.9187,4
6669,310.396,115.3293,74.99,0.7597,92.1479,0.9703,6873,1.5379,0.8698,4
6027,286.68,109.0449,71.1544,0.7578,87.6003,0.9866,6109,1.5325,0.9215,4
6501,298.134,111.6006,74.8257,0.7419,90.9798,0.9822,6619,1.4915,0.9191,4
6510,298.374,115.4954,72.0846,0.7813,91.0428,0.9879,6590,1.6022,0.9189,4
6318,297.132,111.5179,73.1046,0.7552,89.6902,0.9777,6462,1.5255,0.8993,4
6238,289.392,111.2209,71.6978,0.7645,89.1205,0.988,6314,1.5512,0.936,4
6972,304.211,111.9914,79.8324,0.7013,94.218,0.985,7078,1.4028,0.9467,4
6507,300.119,116.3116,71.6789,0.7875,91.0218,0.9861,6599,1.6227,0.9078,4
5498,275.101,101.5785,69.7782,0.7267,83.6676,0.9748,5640,1.4557,0.9129,4
6932,314.052,125.9196,70.2909,0.8297,93.9473,0.9875,7020,1.7914,0.8832,4
7198,310.695,111.4619,82.9734,0.6677,95.7328,0.9856,7303,1.3433,0.937,4
6350,297.925,116.8791,69.5088,0.8039,89.917,0.9857,6442,1.6815,0.899,4
6578,298.837,115.6338,72.6916,0.7777,91.517,0.988,6658,1.5907,0.9256,4
5481,273.685,103.4285,68.1923,0.7519,83.5382,0.9847,5566,1.5167,0.9195,4
6499,301.383,114.3936,73.554,0.7659,90.9658,0.982,6618,1.5552,0.8991,4
6788,309.627,115.0809,76.1591,0.7497,92.9664,0.9743,6967,1.5111,0.8898,4
7438,326.234,126.0604,75.9633,0.798,97.3158,0.9768,7615,1.6595,0.8782,4
6136,292.94,115.2245,68.5055,0.8041,88.3889,0.9865,6220,1.682,0.8985,4
5818,289.862,114.7621,65.1291,0.8234,86.068,0.9844,5910,1.7621,0.8702,4
6609,296.389,108.8537,77.78,0.6996,91.7324,0.9854,6707,1.3995,0.9454,4
6507,309.612,118.8089,71.4711,0.7988,91.0218,0.9705,6705,1.6623,0.853,4
6315,294.137,112.9573,71.527,0.774,89.6689,0.9849,6412,1.5792,0.9172,4
6987,311.266,115.5697,78.1691,0.7366,94.3193,0.9749,7167,1.4785,0.9062,4
6383,304.651,123.3621,66.4055,0.8428,90.1504,0.9861,6473,1.8577,0.8642,4
6691,305.443,117.8493,72.7228,0.7869,92.2998,0.9853,6791,1.6205,0.9012,4
5668,285.895,115.9826,62.5175,0.8423,84.9513,0.9883,5735,1.8552,0.8714,4
6382,297.04,114.6987,71.4694,0.7821,90.1433,0.9862,6471,1.6049,0.9089,4
6839,303.946,116.2588,75.1653,0.7629,93.315,0.9862,6935,1.5467,0.9303,4
6099,293.444,112.6592,69.5179,0.7869,88.122,0.9831,6204,1.6206,0.8901,4
6218,292.592,109.3222,73.3397,0.7416,88.9775,0.9757,6373,1.4906,0.9127,4
6075,291.02,109.118,71.7774,0.7532,87.9485,0.9783,6210,1.5202,0.9014,4
